id,name,symbol,price_usd,market_cap,ai,gaming,memes,rwa,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,atl,atl_change_percentage
andy-4,Andy BSC,andy,9.614e-09,970236.0,0,0,1,0,3741.0,970236.0,35786.0,1.0044e-08,8.653e-09,9.60538e-10,11.10033,105473.0,12.19673,100000000000000.0,100000000000000.0,100000000000000.0,9.1526e-07,-98.93993,3.499e-09,177.27256
fair,fair,fair,0.00469662,973650.0,0,0,1,0,3736.0,4705896.0,378125.0,0.00474743,0.00349934,0.00091045,24.04686,194554.0,24.97173,206899944.213247,999999944.213247,1000000000.0,0.00474743,-0.87491,0.00248389,89.4567
prophet-of-ethereum,Prophet of Ethereum,prophet,0.00097526,975257.0,0,0,1,0,3750.0,975257.0,18783.6,0.00097165,0.00083767,0.00013428,15.96769,132176.0,15.67769,1000000000.0,1000000000.0,1000000000.0,0.00683847,-85.91085,0.0003522,173.56485
gemini-2,Gemini,gemini,0.00098162,975982.0,0,0,1,0,3737.0,975982.0,875.22,0.00099026,0.00093909,2.37e-05,2.47394,20969.0,2.19563,999879392.069494,999879392.069494,999999999.0,0.01696794,-94.25924,0.00036,170.57947
let-s-farty,Let's Farty,farty,0.0009799,979896.0,0,1,1,0,3728.0,979896.0,895.43,0.00098791,0.00097239,-8.006726136646e-06,-0.81047,-13001.121618411504,-1.30941,999996326.81968,999996326.81968,1000000000.0,0.0097476,-89.94727,0.00097239,0.77191
fu,FU,fu,5.56e-06,984499.0,0,0,1,0,3725.0,984499.0,117.11,5.58e-06,5.51e-06,2.3622e-08,0.42699,4130.14,0.42128,177206801908.6835,177206801908.6835,10000000000000.0,0.00026103,-97.87163,5.51e-06,0.84454
panana,Panana,$panana,2.45e-06,986711.0,0,0,1,0,3723.0,1010906.0,1.009,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,402938852909.8453,412819396524.0,412821997521.0,9.65e-06,-74.61359,1.51e-06,61.9692
pepebrc,PEPE (Ordinals),pepe,0.02370826,993533.0,0,0,1,0,3719.0,993533.0,567.9,0.02617911,0.02284703,0.0008256,3.60795,30882.0,3.20806,42069000.0,42069000.0,1000000000.0,0.913589,-97.41495,0.00504477,368.14368
woofwork-io,WoofWork.io,woof,0.00012622,996198.0,0,0,1,0,3715.0,996198.0,258.74,0.00012605,0.00012041,4.75e-06,3.90623,33791.0,3.51112,7900000000.0,7900000000.0,7900000000.0,0.00420008,-96.99889,2.819e-05,347.11984
goldenrat,GoldenRat,rats,1.78e-06,999923.0,0,0,1,0,3716.0,999923.0,5550.45,1.81e-06,1.75e-06,1.2739e-08,0.72219,7113.17,0.71647,562824147149.6595,562824147149.6595,690690000000.0,4.45e-06,-60.08103,3.92011e-07,353.21452
kirakuru,KiraKuru,kra,0.00100802,1000278.0,0,0,1,0,3709.0,1000278.0,2.09,0.00100538,0.00096893,2.363e-05,2.40013,10915.12,1.10325,999995760.515621,999995761.515621,999999335.61,0.03851997,-97.40321,0.0002092,378.14755
konan-of-kaspa,Konan of Kaspa,konan,3.46e-06,1002441.0,0,0,1,0,3721.0,1002441.0,69288.0,3.54e-06,3.41e-06,-7.266033355e-09,-0.20933,2240.27,0.22398,287000000000.0,287000000000.0,287000000000.0,3.278e-05,-89.49194,6.51869e-07,428.40595
loafcat,LOAFCAT,loafcat,1.008e-05,1002516.0,0,0,1,0,3711.0,1002516.0,1228.5,1.012e-05,9.31e-06,5.63212e-07,5.91692,53427.0,5.62926,100000000000.0,100000000000.0,100000000000.0,0.00017464,-94.27143,2.75e-06,264.40126
unicorn-3,Unicorn,uwu,6.319e-05,1003393.0,0,0,1,0,3704.0,1003393.0,191562.0,6.417e-05,6.172e-05,-7.83272725558e-07,-1.2244,-20193.35661508772,-1.9728,16002113977.69,16002113977.69,16002113977.69,0.00177567,-96.46892,4.777e-05,31.25359
toad-sol,Toad (SOL),$toad,2.428e-09,1011513.0,0,0,1,0,3702.0,1011513.0,8532.66,2.46e-09,2.335e-09,-3.2075112e-11,-1.3037,-23700.499649270205,-2.28943,420683973288005.25,420683973288005.25,420684170276980.0,5.2756e-08,-95.47562,8.7079e-11,2641.03576
honk,Honk,honk,0.0010334,1012489.0,0,0,1,0,3695.0,1022760.0,595.3,0.00102849,0.00100216,1.702e-05,1.67446,6215.11,0.61764,989957522.272539,999999963.0,999999963.0,0.03897056,-97.37556,0.0001592,542.42839
schrodinger-s-coin,Schrodinger's Coin,maybe,0.00119239,1013630.0,0,0,1,0,3694.0,1013630.0,4470.91,0.00121485,0.00113019,2.717e-05,2.33158,26260.0,2.65955,856654516.033031,856654516.033031,1000000000.0,0.00164922,-28.12001,0.00100901,17.48703
mystery-2,Mystery,mystery,2.416e-09,1016191.0,0,0,1,0,3691.0,1016191.0,844346.0,2.494e-09,2.119e-09,1.65713e-10,7.3644,70331.0,7.43568,420690000000000.0,420690000000000.0,420690000000000.0,7.1347e-08,-96.61412,2.05e-09,17.81544
kiki-2,KIKICat,kiki,0.00101241,1017850.0,0,0,1,0,3689.0,1017850.0,635849.0,0.00101783,0.00094096,4.244e-05,4.37515,47445.0,4.88921,999980337.068851,999980337.068851,1000000000.0,0.102855,-99.01018,0.00094096,8.19601
meana-raptor,Meana Raptor,mrt,0.00101781,1018672.0,0,0,1,0,3693.0,1018672.0,13829.28,0.0018986,0.00098238,-0.0008807860122818,-46.39136,-879927.267397548,-46.34613,1000000000.0,1000000000.0,1000000000.0,0.01885595,-94.60423,0.00098238,3.56673
rob-banks,Rob Banks,banks,4.893e-05,1028990.0,0,0,1,0,3672.0,1028990.0,8172.73,4.918e-05,4.403e-05,3.51e-06,7.73506,73950.0,7.74314,21000000000.0,21000000000.0,21000000000.0,0.00012121,-59.36432,5.68e-06,767.09185
griffain-new-hedge-fund,Griffain New Hedge Fund,citadail,0.00103228,1030139.0,0,0,1,0,3678.0,1030139.0,166250.0,0.00105596,0.00102407,-2.3683864266503e-05,-2.24287,-26743.526518283998,-2.53042,1000000000.0,1000000000.0,1000000000.0,0.04870041,-97.8844,0.00060576,70.08418
pups-ordinals,PUPS (Ordinals) [OLD],pups,0.132677,1030900.0,0,0,1,0,3677.0,1030900.0,1.92,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,7770000.0,7770000.0,7770000.0,95.02,-99.86037,0.03513385,277.63297
toad-killer,Toad Killer,$toad,2.485e-09,1032913.0,0,0,1,0,3671.0,1032913.0,52202.0,2.468e-09,2.062e-09,1.30885e-10,5.55979,39057.0,3.92986,420690000000000.0,420690000000000.0,420690000000000.0,3.9487e-08,-93.78209,1.002e-09,144.93533
888-token,888,888,0.01168989,1034222.0,0,0,1,0,3679.0,1034222.0,5446.58,0.01170344,0.01133853,9.298e-05,0.80173,6803.99,0.66224,88854176.84348786,88854176.84348786,88888888.0,0.24719,-95.30187,0.00531972,118.30689
pumpkin-token,PUMPKIN TOKEN,pumpkin,0.00010353,1035332.0,0,0,1,0,3669.0,1035332.0,932.9,0.00010377,9.675e-05,6.15e-06,6.31054,61457.0,6.31054,10000000000.0,10000000000.0,10000000000.0,0.00019936,-48.06683,2.963e-05,249.43518
biao-on-sol,BIAO on SOL,biao,0.00103876,1038570.0,0,0,1,0,3670.0,1038570.0,254982.0,0.00110897,0.00087741,9.32e-05,9.85655,92977.0,9.83262,999818830.139958,999818830.139958,999999994.0,0.058357,-98.21899,0.00020199,414.5504
america-party-coin,America Party Coin,apc,0.00471397,1044249.0,0,0,1,0,3659.0,1044249.0,1072921.0,0.00839062,0.00455081,-0.0023259222545688,-33.03915,-5984587.481428012,-85.14336,220949406.95,220949406.95,1000000000.0,0.01016686,-53.51379,0.00217562,117.23375
gen-z-quant,Gen Z Quant,quant,0.00104675,1045271.0,0,0,1,0,3662.0,1045271.0,293334.0,0.00106642,0.00086032,0.00015802,17.78027,156920.0,17.66419,999846165.171845,999846165.171845,1000000000.0,0.06486,-98.38988,0.00057632,81.20713
forest,FOREST,forest,0.00105275,1046869.0,0,0,1,0,3660.0,1046869.0,207613.0,0.00157587,0.00098229,4.216e-05,4.17198,35920.0,3.5531,999949488.856182,999949488.856182,999992983.16,0.071645,-98.54169,0.00048341,116.13345
tn100x,TN100x,tn100x,0.00014396,1047264.0,0,0,1,0,3654.0,1251049.0,5272.18,0.00014407,0.00013496,8.15e-06,5.9986,57351.0,5.79358,7268929047.513715,8683375401.189474,10000000000.0,0.00583127,-97.53136,0.00011806,21.93662
bulldogito,BullDogito,bdogito,0.00267926,1048568.0,0,0,1,0,3652.0,2923974.0,1966.57,0.00269189,0.00265857,-6.695790813619e-06,-0.24929,-2661.4607499716803,-0.25318,391380482.5825912,1091380482.6775415,5000000000.0,0.04377755,-93.88008,0.00148213,80.76356
slopfather,Slopfather,fatha,0.00104871,1048692.0,0,0,1,0,3674.0,1048692.0,263097.0,0.00131317,0.00096082,6.08e-05,6.15438,49771.0,4.98247,999985683.55,999985683.55,999985683.55,0.02742492,-96.21932,0.00029667,249.49922
i-love-puppies,I love puppies,puppies,2.5048e-08,1052973.0,0,0,1,0,3650.0,1052973.0,475466.0,2.5064e-08,2.394e-08,7.33641e-10,3.01726,26807.0,2.61239,42069000000000.0,42069000000000.0,42069000000000.0,1.07e-06,-97.66584,1.9765e-08,26.63779
worlds-first-memecoin,Worlds First Memecoin,lolcoin,0.00105521,1052975.0,0,0,1,0,3649.0,1052975.0,524159.0,0.00138391,0.00091799,-0.0002851890491011,-21.27644,-290359.37866144883,-21.61483,999615804.892189,999615804.892189,1000000000.0,0.00404827,-73.97949,0.00065843,59.98238
buckazoids,Buckazoids,buckazoids,0.00106111,1060127.0,0,0,1,0,3646.0,1060127.0,1581700.0,0.00119283,0.00101919,-0.000131719412451,-11.04262,-132925.22364598094,-11.14161,1000000000.0,1000000000.0,1000000000.0,0.00492629,-78.47863,0.00101919,4.02432
crashout,Crashout,crashout,0.00106907,1063045.0,0,0,1,0,3644.0,1063045.0,55078.0,0.00118767,0.0009978,-0.0001185968019063,-9.98569,-121144.58306610514,-10.23017,999989107.423718,999989107.423718,1000000000.0,0.01390293,-92.36947,0.0005825,82.12207
satoshai,SatoshAI,sai,0.00056288,1063944.0,0,0,1,0,3637.0,1182160.0,1527.4,0.0005718,0.00052576,3.266e-05,6.15933,61826.0,6.16954,1890000000.0,2100000000.0,2100000000.0,0.00462755,-87.83518,0.00017955,213.51754
wink-3,Wink,wink,0.00106721,1065413.0,0,0,1,0,3633.0,1065413.0,5004.34,0.00110554,0.00104709,-2.6235316265077e-05,-2.39932,-28935.490925453603,-2.64408,999999999.0,999999999.0,1000000000.0,0.148256,-99.28137,0.00089497,19.0445
ez1-token,EZ1 TOKEN,ez,0.00107325,1066258.0,0,0,1,0,3632.0,1066258.0,50489.0,0.00117086,0.00104011,-2.0172075905707e-05,-1.84485,-33959.11515172734,-3.08658,999814789.172846,999814789.172846,999851046.85,0.00531486,-79.93444,0.00025876,312.14738
powsche,POWSCHE,powsche,0.01069056,1067817.0,0,0,1,0,3628.0,1067817.0,53096.0,0.01135937,0.01066156,-0.0004123245259244,-3.71367,-64182.65710519301,-5.66985,99884106.55525818,99884106.55525818,100000000.0,0.13643,-92.13891,0.00547514,95.88358
vibe-cat-2,Vibe Cat,vibe,0.00109909,1073445.0,0,0,1,0,3625.0,1073445.0,30266.0,0.00114703,0.0009749,-2.3425641675399e-05,-2.08689,-29776.277716222685,-2.69903,982380294.652908,982380294.652908,982390911.0,0.03076981,-96.44169,0.00040057,173.33066
neiro,Neiro,neiro,0.00108133,1079857.0,0,0,1,0,3622.0,1079857.0,2755949.0,0.00121247,0.00104245,2.501e-05,2.36736,21210.0,2.0035,999909453.021137,999909453.021137,1000000000.0,0.078676,-98.62686,0.00059308,82.15813
wall-street-memes,Wall Street Memes,wsm,0.00057738,1086155.0,0,0,1,0,3615.0,1154236.0,10779.62,0.00059325,0.00053891,3.408e-05,6.27245,63638.0,6.2237,1882033073.7532983,2000000000.0,2000000000.0,0.076991,-99.25041,0.00038733,48.99848
memento-mori,MEMENTO•MORI (Runes),mori,0.01096463,1093037.0,0,0,1,0,3609.0,1093037.0,2008.71,0.01113201,0.01092148,-8.4740809698664e-05,-0.76693,-12898.070200952005,-1.16626,100000000.0,100000000.0,100000000.0,0.276486,-96.04668,0.00973249,12.30809
gummy,GUMMY,gummy,0.0013846,1097457.0,0,0,1,0,3602.0,1097457.0,407610.0,0.00139199,0.00132125,2.615e-05,1.92511,21844.0,2.03088,792613937.7139719,792613937.7139719,1000000000.0,0.227728,-99.3889,0.00116632,19.3192
snake-2,Snake,snk,0.01316609,1098839.0,0,0,1,0,3598.0,1098839.0,24025.0,0.01320254,0.01318048,-2.736606255908e-05,-0.20742,-2251.56026876648,-0.20448,83459722.1341008,83459722.1341008,1001001001.0,0.592266,-97.77275,0.01310359,0.66887
iona-by-virtuals,Iona by Virtuals,iona,0.00110012,1099890.0,0,0,1,0,3599.0,1099890.0,82.16,0.00111187,0.00105395,2.494e-05,2.31957,40230.0,3.79651,999789889.515612,999789889.515612,1000000000.0,0.00798426,-86.22138,0.00027057,306.59029
silly-dragon,Silly Dragon,silly,0.00110589,1105813.0,0,0,1,0,3587.0,1105813.0,411784.0,0.00116316,0.00109264,1.07e-06,0.09694,941.03,0.08517,999929155.091878,999929155.091878,1000000000.0,0.159107,-99.30509,0.00101644,8.77651
ghiblicz,GhibliCZ,ghibli,0.00125781,1107362.0,0,0,1,0,3584.0,1107362.0,298435.0,0.00138137,0.00113642,-3.995135808685e-05,-3.07848,-33718.68705091346,-2.95498,879268087.2168701,879268087.2168701,1000000000.0,0.00586493,-78.51726,0.00041343,204.75805
evan-2,Evan,evan,0.00111032,1107625.0,0,0,1,0,3580.0,1107625.0,414700.0,0.00112451,0.00109341,-4.763692462783e-06,-0.4272,-6779.446798441932,-0.60835,999805095.403897,999805095.403897,999823336.69,0.084693,-98.69196,0.00075572,46.59105
wrapped-dog,Wrapped DOG,wdog,0.00111113,1108561.0,0,0,1,0,3586.0,1108561.0,2171729.0,0.00111161,0.00095299,0.00013404,13.71783,129440.0,13.22003,999998439.0,999998439.0,1000000000.0,0.02859194,-96.12325,0.00034596,220.39827
kimbo,Kimbo,kimbo,1.601e-05,1111480.0,0,0,1,0,3590.0,1111480.0,58585.0,1.617e-05,1.541e-05,-6.84124595e-09,-0.04271,34854.0,3.23733,69420000000.0,69420000000.0,69420000000.0,0.00071414,-97.77413,1.366e-05,16.37599
retsba,RETSBA,retsba,0.00135851,1112172.0,0,0,1,0,3601.0,1155046.0,24346.0,0.00155803,0.00133334,-0.0001995190767363,-12.80584,-162127.48252735077,-12.72287,817791615.4383276,849317198.3056172,1000000000.0,0.0024487,-44.54721,0.00057875,134.62034
dumpling,Dumpling,dump,0.0018246,1114845.0,0,0,1,0,3574.0,1114845.0,59.43,0.00182456,0.00180517,1.185e-05,0.65384,7179.1,0.64813,611041588.3524473,611041588.3524473,1000000000.0,0.01561927,-88.31872,0.00180201,1.24965
wai-combinator-by-virtuals,WAI Combinator by Virtuals,wai,0.0011188,1118096.0,0,0,1,0,3578.0,1118096.0,1399.89,0.00113309,0.00107407,1.676e-05,1.52123,15225.23,1.38051,999367812.7133918,999367812.7133918,1000000000.0,0.04281328,-97.4007,0.00029596,276.00967
hyperskids,$HYPERSKIDS,hyperskids,0.00112651,1120411.0,0,0,1,0,3570.0,1120411.0,9242.7,0.00119568,0.00110351,-3.552157518207e-05,-3.05684,-41533.96753589902,-3.57452,999981985.828928,999981985.828928,999987622.0,0.0238557,-95.30292,0.00093764,19.50488
dacat,daCat,dacat,2.798e-09,1126307.0,0,0,1,0,3566.0,1126307.0,705.12,2.797e-09,2.636e-09,1.29904e-10,4.86879,50481.0,4.69225,403085615079440.9,403085615079440.9,420690000000000.0,8.393e-09,-66.70968,9.80396e-10,185.00853
alf-token,ALF TOKEN,alf,1.7951e-08,1133560.0,0,0,1,0,3564.0,1239654.0,5354.13,1.7966e-08,1.7076e-08,4.58677e-10,2.62218,29502.0,2.6721,63094748666652.66,69000000000000.0,69000000000000.0,4.9617e-08,-63.83492,3.448e-09,420.35554
catvax,Catvax,catvax,0.0136153,1136507.0,0,0,1,0,3518.0,1136507.0,995232.0,0.03247469,0.01354015,-0.0090830700667643,-40.01639,-819348.9173148093,-41.89209,83936072.0,83936072.0,83936072.0,0.097725,-85.25851,0.00061312,2249.64224
tardi,Tardi,tardi,0.00115382,1144964.0,0,0,1,0,3546.0,1144964.0,3319.12,0.0011536,0.0011167,2.347e-05,2.07669,9047.36,0.79648,1000000000.0,1000000000.0,1000000000.0,0.04357049,-97.35972,0.00079157,45.32876
devin-on-solana,Devin,devin,0.00114659,1146625.0,0,0,1,0,3540.0,1146625.0,25596.0,0.00116798,0.00032286,0.00055165,92.72389,551678.0,92.72707,999999999.0,999999999.0,999999999.0,0.02094181,-94.5218,0.00022423,411.64238
ethereum-is-good,ETHEREUM IS GOOD,ebull,0.00011479,1147881.0,0,0,1,0,3541.0,1147881.0,97531.0,0.00011882,0.00010497,2.17e-06,1.92798,21696.0,1.92651,10000000000.0,10000000000.0,10000000000.0,0.00338426,-96.6115,5.656e-05,102.76571
cheese-3,Cheese,cheese,0.00115537,1148634.0,0,0,1,0,3543.0,1148634.0,54460.0,0.00124814,0.00091929,-9.2771484696663e-05,-7.43276,-100037.11673408352,-8.01149,999985115.911544,999985115.911544,1000000000.0,0.02652183,-95.64548,0.00047016,145.64174
based,BASED,based,0.00117339,1166794.0,0,0,1,0,3529.0,1166794.0,13860.08,0.00118577,0.00104536,8.292e-05,7.60447,72499.0,6.62514,1000000000.0,1000000000.0,1000000000.0,0.02622153,-95.55941,1.668e-05,6879.03123
tsotchke,Tsotchke,tsotchke,0.00122633,1171840.0,0,0,1,0,3517.0,1238211.0,53161.0,0.00126388,0.0011857,-1.2124330199295e-05,-0.97899,12255.34,1.05687,946379080.452785,999980791.31873,999996510.35,0.057103,-97.84024,0.00107972,14.22393
niky,NIKY,niky,0.00118409,1172136.0,0,0,1,0,3516.0,1172136.0,70162.0,0.00120681,0.00062342,0.00051502,76.976,501762.0,74.84793,999675133.399261,999675133.399261,1000000000.0,0.00120681,-2.84156,0.00054155,116.50994
baby-pepe-3,Baby Pepe,babypepe,2.8e-06,1177357.0,0,0,1,0,3514.0,1177357.0,7326.54,2.8e-06,2.48e-06,2.39488e-07,9.36667,101410.0,9.42515,420690000000.0,420690000000.0,420690000000.0,4.945e-05,-94.34792,4.35293e-07,542.13514
cult-2,CULT,cult,168.99,1177855.0,0,0,1,0,3511.0,1177855.0,762.99,168.98,158.2,9.07,5.6741,63941.0,5.74023,6969.0,6969.0,6969.0,172.34,-1.93298,66.47,154.25854
perry,Perry,perry,0.00118253,1180858.0,0,0,1,0,3507.0,1180858.0,1748350.0,0.00126364,0.00105173,0.00011263,10.52691,111833.0,10.46122,1000000000.0,1000000000.0,1000000000.0,0.01783987,-93.38079,0.00071943,64.13888
million,Million,mm,1.2,1199088.0,0,0,1,0,3493.0,1199088.0,130.61,1.2,1.097,0.095887,8.71043,98310.0,8.93091,1000000.0,1000000.0,1000000000.0,223.17,-99.46346,0.893033,34.08013
print-protocol,Print Protocol,print,0.00012575,1217153.0,0,0,1,0,3478.0,1217153.0,14569.6,0.0001289,0.00010856,1.198e-05,10.53296,143725.0,13.38939,9414034683.31668,9414034683.31668,9998812211.0,0.00203076,-93.63336,1.076e-05,1101.77245
tao-inu,TAO INU,taonu,0.00131875,1222050.0,1,0,1,0,3480.0,1222050.0,105230.0,0.00131875,0.00118766,6.126e-05,4.87178,56948.0,4.88781,926672684.8454888,926672684.8454888,1000000000.0,0.04103916,-96.78662,0.0002787,373.18041
whatthefreg,WhatTheFreg,wtf,0.0012254,1225396.0,0,0,1,0,3470.0,1225396.0,12.25,0.00123945,0.0012254,-6.669786383785e-06,-0.54135,-6549.680885470938,-0.53165,1000000000.0,1000000000.0,1000000000.0,0.00185807,-34.05006,0.00102204,19.89739
spunkysdx,SpunkySDX,ssdx,2.45e-06,1225630.0,0,0,1,0,3469.0,1225630.0,17.93,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,500000000000.0,500000000000.0,500000000000.0,0.00039933,-99.38616,1.59e-06,53.74535
vivi,VIVI,vivi,0.00122815,1228953.0,0,0,1,0,3474.0,1228953.0,44795.0,0.00127693,0.00095887,0.0001106,9.89669,110121.0,9.84252,1000000000.0,1000000000.0,1000000000.0,0.00135733,-9.51036,0.00047005,161.30181
pongo-2,PONGO,pongo,1.2301e-08,1230059.0,0,0,1,0,3463.0,1230059.0,108746.0,1.26e-08,1.0201e-08,1.701e-09,16.04451,170024.0,16.03942,100000000000000.0,100000000000000.0,100000000000000.0,1.86906e-07,-93.41884,5.901e-09,108.45528
sage-universe,Sage Universe,sage,0.00123747,1230507.0,0,0,1,0,3465.0,1230507.0,10015.12,0.00136894,0.00119583,-0.0001314729820642,-9.604,-134930.63434170117,-9.88186,1000000000.0,1000000000.0,1000000000.0,0.04726243,-97.4018,0.0008857,38.64402
naked-jim,Naked Jim,$jim,0.00124421,1236886.0,0,0,1,0,3460.0,1236886.0,1985.07,0.00125004,0.00117621,5.067e-05,4.24497,43132.0,3.61316,999733939.202812,999733939.202812,1000000000.0,0.00754141,-83.62818,0.00027622,346.98415
max-on-eth,Max on ETH,maxeth,1.23e-06,1243697.0,0,0,1,0,3454.0,1243697.0,56121.0,1.24e-06,1.18e-06,2.4651e-08,2.04142,30816.0,2.54073,1000000000000.0,1000000000000.0,1000000000000.0,3.755e-05,-96.71872,6.94201e-07,77.48549
russell,RUSSELL,russell,0.00128396,1246705.0,0,0,1,0,3453.0,1246705.0,10162.0,0.00132964,0.00122054,5.196e-05,4.2176,50453.0,4.2176,970983462.9297343,970983462.9297343,1000000000.0,0.02529885,-94.92494,0.00095334,34.67748
schizo-terminal,Mindscraft,minds,0.00125934,1247955.0,1,0,1,0,3449.0,1247955.0,9594.28,0.00133902,0.00119381,4.01e-06,0.31935,-9045.821258906974,-0.71964,999643010.577667,999643010.577667,999987420.18,0.04649351,-97.31489,1.864e-05,6598.05074
broccoli-4,Broccoli,broccoli,0.00677775,1251188.0,0,0,1,0,3446.0,1251188.0,2095457.0,0.00713368,0.00639855,0.00037919,5.92622,81044.0,6.92596,184614836.49233383,184614836.49233383,1000000000.0,0.125616,-94.60475,0.00517401,30.98708
doom,DOOM,doom,4.01642e-10,1252109.0,0,0,1,0,3445.0,1252109.0,608.28,4.01819e-10,3.90091e-10,3.938e-12,0.9902,2511.55,0.20099,3141581310063222.0,3141581310063222.0,3141592653589793.0,1.976e-09,-79.68502,2.81715e-10,42.51208
tate-terminal,Tate Terminal,tate,0.00126742,1267909.0,0,0,1,0,3433.0,1267909.0,80878.0,0.00148805,0.0012657,-0.0002088093003002,-14.14482,-207595.039038084,-14.06944,999999999.0,999999999.0,999999999.0,0.03240901,-96.08848,0.00010193,1143.66188
the-nation-token,The Nation Token,nato,1.27e-06,1276433.0,0,0,1,0,3430.0,1276433.0,97247.0,1.28e-06,1.23e-06,2.6852e-08,2.15601,28685.0,2.29891,1000000000000.0,1000000000000.0,1000000000000.0,2.59e-06,-50.66609,6.47429e-07,97.1543
astropepex,AstroPepeX,apx,1.967e-05,1278329.0,0,0,1,0,3429.0,1278329.0,49889.0,1.967e-05,1.673e-05,2.72e-06,16.0646,173846.0,15.74004,65000000000.0,65000000000.0,65000000000.0,0.00036731,-94.64606,9.31e-06,111.28463
donkey-2,Donkey,donkey,0.0012766,1279115.0,0,0,1,0,3428.0,1279115.0,3495149.0,0.00134898,0.00119529,3.873e-05,3.12903,40563.0,3.27502,1000000000.0,1000000000.0,1000000000.0,0.01598381,-92.04282,0.00107425,18.39566
heeeheee,HeeeHeee,heehee,0.00167296,1282734.0,0,0,1,0,3425.0,1282734.0,1504.89,0.00166672,0.00159899,4.19e-05,2.56905,18931.99,1.49802,772608908.69,772608908.69,1000000000.0,0.03346783,-95.03923,0.0005626,195.1062
zoomer,Zoomer,zoomer,1.86e-05,1283150.0,0,0,1,0,3424.0,1283150.0,18.65,1.86e-05,1.742e-05,9.30113e-07,5.26279,59873.0,4.89451,69000000000.0,69000000000.0,69000000000.0,9.555e-05,-80.5794,4.97e-06,273.51335
toilet-dust,Toilet Dust,toilet,0.00013007,1288146.0,0,0,1,0,3410.0,1288146.0,85390.0,0.00013091,0.00011508,9.01e-06,7.44575,96515.0,8.09937,10000000000.0,10000000000.0,10000000000.0,0.00073501,-82.44093,1.666e-05,674.78245
blub-2,Blub,blub,0.00129428,1293198.0,0,0,1,0,3414.0,1293198.0,722.92,0.00129455,0.00125039,2.272e-05,1.78697,21590.0,1.69782,1000000000.0,1000000000.0,1000000000.0,0.079146,-98.36605,0.00086825,48.94342
autonomous-virtual-beings,Autonomous Virtual Beings,avb,0.0012983,1298226.0,0,0,1,0,3413.0,1298226.0,518041.0,0.00151642,0.00118187,-0.0001991876264866,-13.30143,-209152.2943279934,-13.87523,999941150.175697,999941150.175697,1000000000.0,0.077253,-98.32112,0.00102873,26.0771
warrior-coin,Warrior Coin,war,9.39e-06,1311918.0,0,0,1,0,3403.0,1311918.0,5980.2,9.51e-06,9.18e-06,8.1269e-08,0.87332,9260.76,0.71091,139998409541.9924,139998409541.9924,139999999922.0,6.658e-05,-85.92366,2.6e-06,260.66423
luminous,Luminous,lum,1.31,1313364.0,0,0,1,0,3399.0,1313364.0,270626.0,1.32,1.16,0.04768037,3.76691,41433.0,3.25745,1000000.0,1000000.0,1000000.0,80.38,-98.36555,0.491778,167.14109
